department,""city"",""communitytype"",""name"",""latitude"",""longitude""
59,""MARCQ EN BAROEUL"",""Paroisse"",""Saint Paul"",50.66284680,3.08859210
59,""MARCQ EN BAROEUL"",""Paroisse"",""Saint Vincent"",50.67464840,3.09747130
59,""MARCQ EN OSTREVENT"",""Paroisse"",""Eglise"",50.28555690,3.24016420
59,""MARDYCK"",""Paroisse"",""Saint Nicolas"",51.02098760,2.24886190
59,""MARESCHES"",""Paroisse"",""Eglise"",50.29235120,3.57483560
59,""MARETZ"",""Paroisse"",""Maretz église (Saint Martin)"",50.04548570,3.42201660
59,""MARLY"",""Paroisse"",""Eglise Saint Jacques"",50.34044190,3.55484140
59,""LA BRIQUETTE  MARLY"",""Paroisse"",""Eglise St Pierre "",0.00000000,0.00000000
59,""MAROILLES"",""Paroisse"",""Chapelle Notre Dame des Haies"",0.00000000,0.00000000
59,""MAROILLES"",""Paroisse"",""Eglise"",50.13433060,3.76042320
59,""MARPENT"",""Paroisse"",""Eglise"",50.28985790,4.07391790
59,"" Marpent"",""Paroisse"",""Eglise Saint Martin"",50.29207100,4.07912000
59,""MARQUETTE EN OSTREVANT"",""Paroisse"",""Eglise"",50.28622610,3.26627120
59,""MARQUETTE LEZ LILLE"",""Paroisse"",""Notre Dame de Lourdes"",50.67309530,3.05788440
59,""MARQUETTE LEZ LILLE"",""Paroisse"",""Saint Amand"",50.67309530,3.05788440
59,""MARQUILLIES"",""Paroisse"",""Sainte Geneviève"",50.55601770,2.86740390
59,""MASNIERES"",""Paroisse"",""Eglise"",50.10319040,3.20187050
59,""MASNY"",""Paroisse"",""Eglise"",50.34911900,3.20171710
59,""MASTAING"",""Paroisse"",""Eglise"",50.30602680,3.30097870
59,""MAUBEUGE"",""Paroisse"",""Sacré Coeur"",50.27870270,3.97281550
59,""MAUBEUGE"",""Paroisse"",""Saint Pierre"",50.27870270,3.97281550
59,""MAUBEUGE"",""Paroisse"",""Sous le Bois"",50.27870270,3.97281550
59,""MAULDE"",""Paroisse"",""Eglise"",50.50288200,3.43198460
59,""MAUROIS"",""Paroisse"",""Maurois  (Saint Nicolas)"",50.07247600,3.46646300
59,""MAZINGHIEN"",""Paroisse"",""Eglise"",50.04975160,3.60345160
59,""MECQUIGNIES"",""Paroisse"",""Eglise de Mecquignies"",50.27631220,3.79412030
59,""MERCKEGHEM"",""Paroisse"",""Saint Pierre aux Liens"",50.86199900,2.29596110
59,""MERIGNIES"",""Paroisse"",""Saint Amand"",50.50567580,3.10981870
59,""MERRIS"",""Paroisse"",""Saint Laurent"",50.71594930,2.66105090
59,""MERVILLE"",""Paroisse"",""Saint Pierre"",50.64311010,2.64224750
59,""METEREN"",""Paroisse"",""Saint Pierre Saint Paul"",50.74064550,2.69042040
59,""MILLAM"",""Paroisse"",""Saint Omer"",50.85526180,2.24835170
59,""MONCEAU SAINT WAAST"",""Paroisse"",""Eglise"",50.17037710,3.85645140
59,""MONCHAUX SUR ECAILLON"",""Paroisse"",""Eglise"",50.28687930,3.45565700
59,""MONCHEAUX"","""",""Saint Vaast"",50.45341830,3.07919200
59,""MONCHEAUX"",""Paroisse"",""Saint Vaast"",50.45683700,3.09157600
59,""MONCHECOURT"",""Paroisse"",""Eglise"",50.30450000,3.20756040
59,""MONS EN BAROEUL"",""Paroisse"",""Saint Jean Bosco"",50.64326710,3.10613070
59,""MONS EN BAROEUL"",""Paroisse"",""Saint Pierre"",50.64326710,3.10613070
59,""MONS EN PEVELE"","""",""Saint Jean Baptiste"",50.48287620,3.09446760
59,""MONS-EN-PEVELE"",""Paroisse"",""Saint Jean Baptiste"",50.48287620,3.09446760
59,""GODEWAERSVELDE"",""Paroisse"",""Saint Bernard"",50.78277600,2.66555700
59,""MONTAY"",""Paroisse"",""Eglise"",50.11914770,3.54078750
59,""MONTIGNY EN CAMBRESIS"",""Paroisse"",""Montigny (Assomption)"",50.09101580,3.40914490
59,""MONTIGNY EN OSTREVENT"",""Paroisse"",""église Saint Nicolas"",50.36451070,3.18044110
59,""MONTIGNY EN OSTREVENT"",""Paroisse"",""Eglise Saint Charles"",50.37310300,3.18658000
59,""MONTRECOURT"",""Paroisse"",""Eglise"",50.23252880,3.45077990
59,""MORBECQUE"",""Paroisse"",""Saint Firmin"",50.69146930,2.51523330
59,""LA MOTTE AU BOIS (MORBECQUE)"",""Paroisse"",""Saint Thomas"",50.69146930,2.51523330
59,""MORTAGNE DU NORD"",""Paroisse"",""Eglise"",50.50401190,3.45833170
59,""MOUCHIN"",""Paroisse"",""Saint Pierre d'Antioche"",50.51820670,3.29310530
59,""MOUSTIER EN FAGNE"",""Paroisse"",""Eglise"",50.09563460,4.19534990
59,""MOUSTIER EN FAGNE"",""Paroisse"",""Prieuré Saint Dodon (bénédictines Olivétaines)"",50.09563460,4.19534990
59,""MOUVAUX"",""Paroisse"",""Sacré Coeur"",50.70132183,3.14612145
59,""MOUVAUX"",""Paroisse"",""Saint François d'Assise"",50.71658147,3.13858980
59,""MOUVAUX"",""Paroisse"",""Saint Germain"",50.69859402,3.13324683
59,""NAVES"",""Paroisse"",""Eglise"",50.20247250,3.31580210
59,""NEUF BERQUIN"",""Paroisse"",""Saint Gilles"",50.66019070,2.67212720
59,""NEUF MESNIL"",""Paroisse"",""Eglise"",50.26546910,3.90712840
59,""NEUVILLE EN AVESNOIS"",""Paroisse"",""Eglise"",50.19872610,3.58157500
59,""NEUVILLE EN FERRAIN"",""Paroisse"",""Saint Quirin"",50.75042901,3.15323757
59,""NEUVILLE EN FERRAIN"",""Paroisse"",""Sainte Thérèse de l'Enfant Jésus"",50.75145270,3.17788970
59,""NEUVILLE SAINT REMY"",""Paroisse"",""Saint-Remi (Neuville St Rémy)"",50.18765459,3.22342396
59,""NEUVILLE SUR ESCAUT"",""Paroisse"",""Eglise"",50.29221030,3.35271080
59,""NEUVILLY"",""Paroisse"",""Eglise"",50.14272500,3.51050760
59,""NIEPPE"",""Paroisse"",""Notre Dame du Bon Secours"",50.69707870,2.82747050
59,""NIEPPE"",""Paroisse"","" Saint Martin à Nieppe"",50.69707870,2.82747050
59,""NIERGNIES"",""Paroisse"",""Eglise"",50.14760950,3.25619590
59,""NIEURLET"",""Paroisse"",""Immaculée Conception"",50.78908390,2.28147890
59,""NIVELLE"",""Paroisse"",""Eglise"",50.46726410,3.45447890
59,""NOMAIN"",""Paroisse"",""Eglise"",50.49868620,3.24988370
59,""NOORDPEENE"",""Paroisse"",""Saint Denis"",50.80620560,2.40004200
59,""NOYELLES-LES-SECLIN"",""Paroisse"",""Saint Martin"",50.57594830,3.01770410
59,""NOYELLES SUR ESCAUT"",""Paroisse"",""Eglise"",50.13823320,3.18414160
59,""NOYELLES SUR SAMBRE"",""Paroisse"",""Eglise"",50.15617100,3.80124150
59,""NOYELLES SUR SELLE"",""Paroisse"",""Eglise"",50.28625270,3.38578430
59,""OBIES"",""Paroisse"",""Eglise d'Obies"",50.26821780,3.78552820
59,""OBRECHIES"",""Paroisse"",""Eglise"",50.22025860,4.02580880
59,""OCHTEZEELE"",""Paroisse"",""Saint Omer"",50.81622600,2.40396910
59,""ODOMEZ"",""Paroisse"",""Compagnons du Hainaut"",50.45222670,3.55049480
59,""BRUILLE-SAINT-AMAND"",""Paroisse"",""Notre Dame au Bois"",50.47357530,3.50132010
59,""OHAIN"",""Paroisse"",""Eglise"",50.03976440,4.11790770
59,""OISY"",""Paroisse"",""Eglise Notre Dame de l'Assomption (Oisy)"",50.35719900,3.43976500
59,""ONNAING"",""Paroisse"",""Cuvinot"",50.39081850,3.59762090
59,""ONNAING"",""Paroisse"",""Notre Dame"",50.39081850,3.59762090
59,""OOST CAPPEL"",""Paroisse"",""Saint Nicolas"",50.92484510,2.59827230
59,""ORCHIES"",""Paroisse"",""Eglise"",50.47423200,3.24214970
59,""ORS"",""Paroisse"",""Eglise"",50.09998250,3.63391380
59,""ORSINVAL"",""Paroisse"",""Eglise"",50.27342760,3.62991800
59,""OSTRICOURT"",""Paroisse"",""Saint Vaast"",50.45849080,3.03761290
59,""OUDEZEELE"",""Paroisse"",""Saint Jean Baptiste"",50.83906110,2.51009930
59,""OXELAERE"",""Paroisse"",""Saint Martin"",50.78790850,2.47584380
59,""PAILLENCOURT"",""Paroisse"",""Eglise"",50.24489690,3.27771570
59,""PECQUENCOURT"",""Paroisse"",""Eglise"",50.38114190,3.22160770
59,""PERENCHIES"",""Paroisse"",""Saint Léger"",50.66850670,2.97302310
59,""PERONNE EN MELANTOIS"",""Paroisse"",""Saint Nicolas"",50.56765580,3.16842010
59,""PETIT FAYT"",""Paroisse"",""Eglise"",50.10327660,3.82004880
59,""PETITE FORET"",""Paroisse"",""Eglise Sainte Marie-Madeleine (Petite Forêt)"",50.36981030,3.47379800
59,""PETITE SYNTHE"",""Paroisse"",""Chapelle du Kruysbellaert"",0.00000000,0.00000000
59,""PETITE SYNTHE"",""Paroisse"",""Saint Antoine"",51.02280810,2.35294130
59,""PETITE SYNTHE"",""Paroisse"",""Saint Nicolas"",51.02280810,2.35294130
59,""PHALEMPIN"",""Paroisse"",""Saint Christophe"",50.51705790,3.01787390
59,""PITGAM"",""Paroisse"",""Saint Folquin"",50.93674780,2.34271800
59,""POIX DU NORD"",""Paroisse"",""Eglise"",50.19038660,3.60957140
59,""POMMEREUIL"",""Paroisse"",""Eglise"",50.11444840,3.59551800
59,""PONT A MARCQ"",""Paroisse"",""Saint Quentin"",50.52132610,3.11373150
59,""PONT SUR SAMBRE"",""Paroisse"",""Eglise"",50.22707380,3.84839720
59,""POTELLE"",""Paroisse"",""Chapelle du château de Potelle"",0.00000000,0.00000000
59,""PRADELLES"",""Paroisse"",""Saint Pierre Saint Paul"",50.73184690,2.60444890
59,""PREMESQUES"",""Paroisse"",""Saint Laurent"",50.65540910,2.95221390
59,""PRESEAU"",""Paroisse"",""Eglise Saint Aldegonde"",50.31229230,3.57634970
59,""PREUX AU BOIS"",""Paroisse"",""Eglise"",50.16445760,3.65615860
59,""PREUX AU SART"",""Paroisse"",""Eglise"",50.28266700,3.68688380
59,""PRISCHES"",""Paroisse"",""Eglise"",50.07854100,3.76829650
59,""PROUVY"",""Paroisse"",""Eglise"",50.32150270,3.45108120
59,""PROVILLE"",""Paroisse"",""Saint Aubert (Proville)"",50.16351404,3.20583441
59,""PROVIN"",""Paroisse"",""Saint Martin"",50.51082970,2.91386530
59,""QUAËDYPRE"",""Paroisse"",""Saint Omer"",50.93547650,2.45485400
59,""QUAROUBLE"",""Paroisse"",""Eglise"",50.39999410,3.63523720
59,""QUERENAING"",""Paroisse"",""Eglise"",50.28669350,3.51341950
59,""QUESNOY SUR DEULE"",""Paroisse"",""Saint Michel"",50.71289560,2.99954500
59,""QUIEVELON"",""Paroisse"",""Eglise St Adrien à QUIEVELON"",50.23499710,4.07313430
59,""QUIEVRECHAIN"",""Paroisse"",""Eglise (Saint Martin)"",50.39141520,3.66295050
59,""QUIEVY"",""Paroisse"",""Eglise"",50.15864970,3.42379000
59,""RACHES"",""Paroisse"",""Eglise"",50.41637750,3.13484750
59,""RADINGHEM EN WEPPES"",""Paroisse"",""Saint Vaast"",50.62018770,2.90727100
59,""RAILLENCOURT SAINTE OLLE"",""Paroisse"",""Eglise"",50.19014610,3.16820310
59,""RAIMBEAUCOURT"",""Paroisse"",""Eglise"",50.44019990,3.10206220
59,""RAINSARS"",""Paroisse"",""Eglise"",50.07070750,3.99060890
59,""RAISMES SABATIER"",""Paroisse"",""église Sainte-Cécile"",50.40232720,3.52298600
59,""RAISMES"",""Paroisse"",""Eglise Saint Nicolas (Raismes)"",50.39149440,3.48293370
59,""RAISMES"",""Paroisse"",""Eglise Sainte Barbe (Vicoigne)"",50.41473630,3.49145980
59,""RAISMES"",""Paroisse"",""Eglise Sainte Thérèse de Raismes (Raismes)"",50.37871160,3.49512000
59,""RAMILLIES"",""Paroisse"",""Saint-Géry (Ramillies)"",50.20422910,3.26240230
59,""RAMOUSIES"",""Paroisse"",""Eglise"",50.11674720,4.04015910
59,""RECQUIGNIES"",""Paroisse"",""Eglise"",50.27529150,4.04740080
59,""Recquignies"",""Paroisse"",""Eglise Saint Sulpice"",50.28424600,4.04262000
59,""RECQUIGNIES"",""Paroisse"",""Rocq"",50.27529150,4.04740080
59,""REJET DE BEAULIEU"",""Paroisse"",""Eglise"",50.04236420,3.63137290
59,""RENESCURE"",""Paroisse"",""Assomption de Notre Dame"",50.72779420,2.37060820
59,""RENESCURE"",""Paroisse"",""Sacré Coeur (Le Nieppe)"",50.72779420,2.37060820
59,""REUMONT"",""Paroisse"",""Eglise"",50.08311880,3.48097880
59,""REXPOËDE"",""Paroisse"",""Saint Omer"",50.93879280,2.54036470
59,""RIBECOURT LA TOUR"",""Paroisse"",""Eglise"",50.11059880,3.13036530
59,""RIEULAY"",""Paroisse"",""Eglise"",50.38012400,3.25472700
59,""RIEUX EN CAMBRESIS"",""Paroisse"",""Eglise"",50.20181860,3.35696150
59,""ROBERSART"",""Paroisse"",""Eglise"",50.15663090,3.64374010
59,""ROCQ"",""Paroisse"",""Eglise Saint Martin"",50.28234800,4.06881100
59,""ROEULX"",""Paroisse"",""Eglise"",50.30715460,3.33422770
59,""ROMBIES "",""Paroisse"",""Eglise (rombies saint-Remi)"",50.36416610,3.64043920
59,""ROMERIES"",""Paroisse"",""Eglise"",50.20295680,3.52946970
59,""RONCHIN"",""Paroisse"",""Christ Ressuscité"",50.60219800,3.08948610
59,""RONCHIN"",""Paroisse"",""Notre Dame de Lourdes"",50.59896450,3.08087420
59,""RONCHIN"",""Paroisse"",""Sainte Rictrude"",50.60219800,3.08948610
59,""RONCQ"",""Paroisse"",""Saint Piat"",50.75321647,3.12111519
59,""RONCQ"",""Paroisse"",""Saint Roch"",50.73685520,3.11614970
59,""ROOST WARENDIN"",""Paroisse"",""Eglise Saint Martin"",50.41532700,3.10508090
59,""ROOST-WARENDIN"",""Paroisse"",""Eglise Sainte Rita"",0.00000000,0.00000000
59,""ROSENDAEL"",""Paroisse"",""Assomption de Notre Dame"",51.04191360,2.40581750
59,""DUNKERQUE"",""Paroisse"",""Saint Zephyrin"",51.04191360,2.40581750
59,""DUNKERQUE"",""Paroisse"",""Sainte Bernadette"",51.04191360,2.40581750
59,""ROSULT"",""Paroisse"",""Eglise"",50.45046440,3.36480690
59,""ROUBAIX"",""Paroisse"",""Notre Dame de Czestochowa"",50.69308180,3.18456730
59,""ROUBAIX"",""Paroisse"",""Notre Dame de Lourdes"",50.69308180,3.18456730
59,""ROUBAIX"",""Paroisse"",""Sacré Coeur"",50.69308180,3.18456730
59,""Roubaix"",""Paroisse"",""Sacré Coeur"",0.00000000,0.00000000
59,""ROUBAIX"",""Paroisse"",""Presbytère Saint Antoine"",50.69308180,3.18456730
59,""ROUBAIX"",""Paroisse"",""Saint François d' Assise"",50.69308180,3.18456730
59,""ROUBAIX"",""Paroisse"",""Saint Jean Baptiste"",50.69308180,3.18456730
59,""ROUBAIX"",""Paroisse"",""Saint Joseph"",50.69308180,3.18456730
59,""ROUBAIX"",""Paroisse"",""Saint Michel"",50.69308180,3.18456730
59,""ROUBAIX"",""Paroisse"",""Saint Rédempteur"",50.69308180,3.18456730
59,""ROUBAIX"",""Paroisse"",""Saint Sépulcre"",50.69308180,3.18456730
59,""ROUBAIX"",""Paroisse"",""Saint Vincent de Paul"",50.69308180,3.18456730
59,""ROUBAIX"",""Paroisse"",""Sainte Bernadette"",50.69308180,3.18456730
59,""ROUBAIX"",""Paroisse"",""Sainte Elisabeth"",50.69308180,3.18456730
59,""ROUCOURT"",""Paroisse"",""Eglise"",50.32872860,3.14906240
59,""Rouillon"",""Paroisse"",""Eglise de Rouillon"",50.51397000,3.50018900
59,""ROUSIES"",""Paroisse"",""Eglise"",50.27183170,3.99813020
59,""ROUVIGNIES"",""Paroisse"",""Eglise"",50.33477300,3.44053700
59,""RUBROUCK"",""Paroisse"",""Saint Sylvestre"",50.83883040,2.35499630
59,""RUESNES"",""Paroisse"",""Eglise"",50.25809060,3.58507760
59,""RUMEGIES"",""Paroisse"",""Eglise"",50.48893790,3.35158100
59,""RUMILLY EN CAMBRESIS"",""Paroisse"",""Eglise"",50.13331660,3.22918620
59,""SAILLY LEZ CAMBRAI"",""Paroisse"",""Eglise"",50.19279030,3.17712240
59,""SAILLY LEZ LANNOY"",""Paroisse"",""Saint Pierre"",50.64565360,3.22062670
59,""SAINGHIN EN MELANTOIS"",""Paroisse"",""Saint Nicolas"",50.58991570,3.16076700
59,""SAINGHIN EN WEPPES"",""Paroisse"",""Saint Pierre"",50.55512720,2.90341410
59,""SAINS DU NORD"",""Paroisse"",""Eglise"",50.09520630,4.01113610
59,""SAINT AMAND LES EAUX"",""Paroisse"",""Notre Dame des Malades"",50.44802620,3.42769060
59,""SAINT AMAND LES EAUX"",""Paroisse"",""Saint Jean Baptiste"",50.44802620,3.42769060
59,""SAINT AMAND LES EAUX"",""Paroisse"",""Saint Martin"",50.44802620,3.42769060
59,""SAINT AMAND LES EAUX"",""Paroisse"",""Sainte Thérèse"",50.44802620,3.42769060
59,""SAINT AMAND LES EAUX "",""Paroisse"",""Soeurs hospitalières"",50.45371290,3.41047550
59,""SAINT ANDRE LEZ LILLE"",""Communauté religieuse"",""Monastère Notre Dame de la Plaine"",50.65772080,3.05015170
59,""SAINT ANDRE LEZ LILLE"",""Paroisse"",""Saint-André"",50.66264930,3.05174360
59,""SAINT ANDRE LEZ LILLE"",""Paroisse"",""Saint Paul"",50.65772080,3.05015170
59,""SAINT AUBERT"",""Paroisse"",""Eglise"",50.20642860,3.41688620
59,""SAINT AUBIN"",""Paroisse"",""Eglise"",50.17022710,3.92001940
59,""SAINT AYBERT"",""Paroisse"",""Eglise"",50.44881590,3.65595510
59,""SAINT BENIN"",""Paroisse"",""Eglise"",50.07663520,3.52748890
59,""SAINT GEORGES SUR L'AA"",""Paroisse"",""Saint Georges"",50.96950180,2.16333200
59,""SAINT HILAIRE LEZ CAMBRAI"",""Paroisse"",""Eglise"",50.17953540,3.41431960
59,""SAINT HILAIRE SUR HELPE"",""Paroisse"",""Eglise"",50.13184990,3.90492510
59,""SAINT-JANS-CAPPEL"",""Paroisse"",""Saint Jean Baptiste"",50.76421010,2.72162550
59,""SAINT MARTIN SUR ECAILLON"",""Paroisse"",""Eglise"",50.24743800,3.52682000
59,""SAINT-MOMELIN"",""Paroisse"",""Saint Momelin"",50.79145420,2.25348590
59,""SAINT PIERRE BROUCK"",""Paroisse"",""Saint Pierre"",50.89642550,2.18797090
59,""SAINT POL SUR MER"",""Paroisse"",""Sacré Coeur"",51.02756310,2.34479640
59,""SAINT POL SUR MER"",""Paroisse"",""Saint Benoit"",51.02756310,2.34479640
59,""SAINT PYTHON"",""Paroisse"",""Eglise"",50.19098170,3.48325430
59,""SAINT REMY CHAUSSEE"",""Paroisse"",""Eglise"",50.16983650,3.87190780
59,""SAINT REMY DU NORD"",""Paroisse"",""Eglise"",50.22921280,3.90222140
59,""SAINT SAULVE"",""Paroisse"",""Carmel (carmélites)"",50.36834960,3.54359850
59,""SAINT SAULVE"",""Paroisse"",""Eglise Saint Martin"",50.37096170,3.57082560
59,""SAINT SAULVE"",""Paroisse"",""Saint Jean-Baptiste"",50.36519600,3.55432700
59,""SAINT SOUPLET"",""Paroisse"",""Eglise"",50.05501950,3.53058350
59,""SAINT SYLVESTRE CAPPEL"",""Paroisse"",""Saint André"",50.77710500,2.55396580
59,""SAINT VAAST EN CAMBRESIS"",""Paroisse"",""Eglise"",50.19207870,3.42155090
59,""SAINT WAAST"",""Paroisse"",""Eglise de Saint-Waast"",50.30417060,3.75133630
59,""SAINTE-MARIE-CAPPEL"",""Paroisse"",""Notre Dame"",50.78425970,2.50819850
59,""SALESCHES"",""Paroisse"",""Eglise"",50.20351630,3.58849570
59,""SALOME"","""",""Saint Vaast"",50.53514830,2.84117010
59,""SALOME"",""Paroisse"",""Saint Vaast"",50.53592890,2.84131750
59,""SAMEON"",""Paroisse"",""Eglise"",50.47729080,3.33449480
59,""SANCOURT"",""Paroisse"",""Eglise"",50.21601350,3.19272960
59,""SANTES-MARAIS"",""Paroisse"",""Sacré Coeur"",50.59528680,2.95581350
59,""SANTES"",""Paroisse"",""Saint Pierre"",50.59528680,2.95581350
59,""SARS ET ROSIERES"",""Paroisse"",""Eglise"",50.44353790,3.33245180
59,""SARS POTERIES"",""Paroisse"",""Eglise"",50.17026770,4.02663280
59,""SASSEGNIES"",""Paroisse"",""Eglise"",50.17916460,3.80541710
59,""SAULTAIN"",""Paroisse"",""Eglise (Saultain - Saint Martin)"",50.33659750,3.57589870
59,""SAULZOIR"",""Paroisse"",""Eglise"",50.24123610,3.44203490
59,""SEBOURG"",""Paroisse"",""Eglise (Saint Martin)"",50.34326830,3.64426440
59,""Sebourg"",""Paroisse"",""SEBOURQUIAUX  (Chapelle Sainte Madeleine)"",0.00000000,0.00000000
59,""SECLIN-MARTINSART"",""Paroisse"",""Saint Eubert"",0.00000000,0.00000000
59,""SECLIN"",""Paroisse"",""Saint Joseph"",50.54675010,3.02906990
59,""SECLIN"",""Paroisse"",""Saint Piat"",50.54675010,3.02906990
59,""WALINCOURT-SELVIGNY"",""Paroisse"",""Selvigny église (Saint Martin)"",50.07817970,3.35095760
59,""SEMERIES"",""Paroisse"",""Eglise"",50.12025830,4.00115450
59,""SEMOUSIES"",""Paroisse"",""Eglise"",50.16372130,3.96151330
59,""SEPMERIES"",""Paroisse"",""Eglise"",50.28288450,3.56402420
59,""SEQUEDIN"",""Paroisse"",""Saint Laurent"",50.62316990,2.98724360
59,""SERANVILLERS FORENVILLE"",""Paroisse"",""Eglise"",50.12358130,3.28093660
59,""SERCUS"",""Paroisse"",""Saint Erasme"",50.70664350,2.45589000
59,""SIN LE NOBLE"",""Paroisse"",""Eglise des Epis"",50.34631300,3.09710990
59,""SIN LE NOBLE"",""Paroisse"",""Eglise Saint Martin"",50.36364610,3.11539380
59,""SOCX"",""Paroisse"",""Saint Léger"",50.93572820,2.42256880
59,""SOLESMES"",""Paroisse"",""Eglise"",50.18586520,3.49698370
59,""SOLESMES"",""Paroisse"",""Ovillers"",50.18586520,3.49698370
59,""SOLRE LE CHATEAU"",""Paroisse"",""Eglise"",50.17428980,4.08904010
59,""SOLRINNES"",""Paroisse"",""Eglise"",50.20573240,4.07214380
59,""SOMAIN"",""Paroisse"",""Eglise"",50.35897910,3.28084810
59,""SOMAIN"",""Paroisse"",""Sessevalle"",50.35897910,3.28084810
59,""SOMAIN"",""Paroisse"",""Villers Campeau"",50.35897910,3.28084810
59,""SOMMAING"",""Paroisse"",""Eglise"",50.26475660,3.49856540
59,""GRAND-MILLEBRUGGHE"",""Paroisse"",""Sainte Geneviève"",50.96959470,2.32179810
59,""SPYCKER"",""Paroisse"",""Saint Léonard"",50.96959470,2.32179810
59,""STAPLE"",""Paroisse"",""Saint Omer"",50.74891010,2.45448660
59,""STEENBECQUE"",""Paroisse"",""Saint Pierre"",50.67374610,2.48543430
59,""STEENE"",""Paroisse"",""Saint Martin"",50.95293820,2.36869740
59,""STEENVOORDE"",""Paroisse"",""Saint Pierre"",50.81085040,2.58238430
59,""LA CROIX-DU-BAC (STEENWERCK)"",""Paroisse"",""Notre Dame des Sept Douleurs"",50.67751050,2.77724720
59,""STEENWERCK"",""Paroisse"",""Saint Jean Baptiste"",50.67751050,2.77724720
59,""STRAZEELE"",""Paroisse"",""Saint Martin"",50.72792660,2.63199150
59,""TAISNIERES EN THIERACHE"",""Paroisse"",""Eglise"",50.14749050,3.81464570
59,""TAISNIERES SUR HON"",""Paroisse"",""Eglise de Taisnières-sur-Hon"",50.31987930,3.83494430
59,""TAISNIERES SUR HON"",""Paroisse"",""Eglise de Malplaquet"",50.31987930,3.83494430
59,""TEMPLEMARS"",""Paroisse"",""Saint Martin"",50.57408730,3.05348620
59,""TEMPLEUVE"",""Paroisse"",""Saint Martin"",50.52675530,3.16905860
59,""TERDEGHEM"",""Paroisse"",""Saint Martin"",50.79918600,2.53923880
59,""TETEGHEM"",""Paroisse"",""Saint Pierre"",51.01680510,2.44096840
59,""THIANT"",""Paroisse"",""Eglise"",50.30538360,3.44682090
59,""THIENNES"",""Paroisse"",""Saint Pierre"",50.65367350,2.46501870
59,""THIVENCELLE"",""Paroisse"",""Eglise (Notre-Dame de l'Assomption)"",50.44089130,3.63594170
59,""THUMERIES"","""",""Saint André"",50.47774720,3.05544140
59,""THUMERIES"",""Paroisse"",""Saint André"",50.38512460,3.26424360
59,""THUN L'EVEQUE"",""Paroisse"",""Eglise"",50.22621360,3.28691000
59,""THUN SAINT AMAND"",""Paroisse"",""Eglise"",50.48005150,3.45893510
59,""THUN SAINT MARTIN"",""Paroisse"",""Eglise"",50.22402160,3.29636780
59,""TOUFFLERS"",""Paroisse"",""Saint Denis"",50.66137400,3.22946100
59,""TOURCOING"",""Paroisse"",""Chapelle du Voeu"",50.71928300,3.16010090
59,""TOURCOING"",""Paroisse"",""Notre Dame de Consolation"",50.74020452,3.16780568
59,""TOURCOING"",""Paroisse"",""Notre Dame de la Marliere"",50.73528807,3.19431055
59,""TOURCOING"",""Paroisse"",""Notre Dame de Lourdes"",50.73471836,3.15715637
59,""TOURCOING"",""Paroisse"",""Notre Dame des Anges"",50.72442500,3.15501000
59,""TOURCOING"",""Paroisse"",""Sacré Coeur"",50.71488955,3.15846069
59,""TOURCOING"",""Paroisse"",""Saint Blaise"",50.72788178,3.12768184
59,""TOURCOING"",""Paroisse"",""Saint Christophe"",50.72209924,3.15988201
59,""TOURCOING"",""Paroisse"",""Saint Eloi"",50.69425551,3.15045263
59,""TOURCOING"",""Paroisse"",""Saint Jacques"",50.73231815,3.14892884
59,""TOURCOING"",""Paroisse"",""Saint Jean Baptiste"",50.72178705,3.17813470
59,""TOURCOING"",""Paroisse"",""Saint Jean Evangeliste"",50.70622994,3.15611347
59,""TOURCOING"",""Paroisse"",""Saint Joseph"",50.73052603,3.17934163
59,""TOURCOING"",""Paroisse"",""Saint Thomas"",50.73935908,3.17980436
59,""TOURCOING"",""Paroisse"",""Sainte Anne"",50.72789003,3.13857025
59,""TOURMIGNIES"",""Paroisse"",""Saint Pierre d'Antioche"",50.50650100,3.08366910
59,""TRELON"",""Paroisse"",""Eglise"",50.05900490,4.10354960
59,""TRESSIN"",""Paroisse"",""Saint Pierre"",50.61640260,3.19137510
59,""TRITH SAINT LEGER"",""Paroisse"",""Eglise"",50.33197190,3.49328380
59,""TRITH SAINT LEGER"",""Paroisse"",""Eglise St Eloi du Poirier"",50.33197190,3.49328380
59,""TROISVILLES"",""Paroisse"",""Eglise"",50.10473740,3.47072780
59,""UXEM"",""Paroisse"",""Saint Amand"",51.02228660,2.48243870
59,""Valenciennes"",""Paroisse"",""Chapelle du lycée Notre Dame"",0.00000000,0.00000000
59,""VALENCIENNES"",""Paroisse"",""Église Saint Vaast"",50.36062780,3.49276120
59,""VALENCIENNES"",""Paroisse"",""Ma Maison"",0.00000000,0.00000000
59,""VALENCIENNES"",""Paroisse"",""Notre Dame"",50.35772230,3.52327130
59,""VALENCIENNES"",""Paroisse"",""Sacré Coeur"",50.35772230,3.52327130
59,""VALENCIENNES"",""Paroisse"",""Saint Géry"",50.35895340,3.51992850
59,""VALENCIENNES"",""Paroisse"",""Saint Michel"",50.36332530,3.53395820
59,""VALENCIENNES"",""Paroisse"",""Eglise Sainte Croix (Valenciennes)"",50.35772230,3.52327130
59,""VALENCIENNES"",""Paroisse"",""Chapelle Sainte Bernadette"",50.36151050,3.48249310
59,""VALENCIENNES"",""Paroisse"",""Église Notre Dame du Sacré-Cœur"",50.35384510,3.51439540
59,""VENDEGIES AU BOIS"",""Paroisse"",""Eglise"",50.17973540,3.57864200
